File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,3462,13,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"            char binary[20] = { '\0' }; /* e.g.: ""0b1100 0010 0011 0110"" */",b4342cc1cc7a125fb380fbd378149e22823dab536f03060908579b33f5dc0ae5,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,3819,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value32f_tmp_int32i, &value32f_tmp, sizeof(float32_t));",0e9f0f28326bd7607757cdb0f39e0e05cd0194f181af422273e6455c50daccef,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,3822,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value32f, &value32f_tmp_int32i_swaped, sizeof(float32_t));",fa473ff1793e4bbb767dcd61bccabd2563bb97a821e5fc913aff92db4247af35,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,3844,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value64f_tmp_int64i, &value64f_tmp, sizeof(float64_t));",65c6d5190c390a6b378bf24e876ddc19bc204be41c630f9e393a642303187b3a,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,3847,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value64f, &value64f_tmp_int64i_swaped, sizeof(float64_t));",253b43161bcf88ef8192877438fcd0b03041da2a53bdbd1ed3659be784f3ebbf,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,4008,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char get_log_info_tag[GET_LOG_INFO_LENGTH];,3c4842039e23aeaaf482f4739fd229717f2aca3cdea342ee2218b57c228df6df,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,4009,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char service_opt_str[SERVICE_OPT_LENGTH];,b39baadb8080c94b48fcfe752c091136bec027b3eaa8b20857f3f91897408645,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,4033,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char num_work[5] = { 0 };,6b6c1dcf0eabbf46b39454928a844433d340f8eced0a338eb467747013e959bd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,4054,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char num_work[3] = { 0 };,5005a2b7c22ba47dccc21350eee3db868e77f5abac82467260c3e69efa5e1637,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,4073,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char number16[3] = { 0 };,1829e957bbf8f90dd6fb1e953389e1b14e48e3737f4fc2121a279a5fad48497c,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,4149,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char text[DLT_CONVERT_TEXTBUFSIZE] = { 0 };,e3e0617c6c5543072e556591e9e11a62dde13f8a848403297017c7377f1a9ea3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,109,49,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","void dlt_buffer_read_block(DltBuffer *buf, int *read, unsigned char *data, unsigned int size);",6ea66ea3e6ea2889468c096013420987a0d062afec7d84b718ef7a50633934b6,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,1781,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(logging_filename, filename, NAME_MAX);",098f1600293d15e1ccc996325f36ec1ca318d1d01cbab17356f3b7a09ab5cfac,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,1788,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(dltFifoBaseDir, pipe_dir, DLT_PATH_MAX);",d0be11d467dd154b83cc84031322d8c7ebde1dda0fe297916df584f35b844760,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,1796,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(dltShmName, env_shm_name, NAME_MAX);",b09ec0a7ca4b1f2e2ca3dd3bbe7a380220a9547edd03110ceca16d09285eee7f,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2104,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        receiver->bytesRcvd = read(receiver->fd,",f8af354047b7789f088a3520685139a21c3fffcf43c8c1fa261274ebab8d4b60,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2454,49,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","void dlt_buffer_read_block(DltBuffer *buf, int *read, unsigned char *data, unsigned int size)",e85db5c02354dbd00aab2a60e812dbce48ed7769a05f961f1f000ba68774fc3c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2457,27,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if ((buf != NULL) && (read != NULL) && (data != NULL)) {,8abb5d614171e94e308cfc50f1694360e3d71aca306a6ddcbec0d660af7871a8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2458,30,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        if (((unsigned int)(*read) + size) <= buf->size) {,50a3491d8101e5a9d5d988a42bd84b6015ad744eab443106253cfeb77799cfb0,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2460,38,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            memcpy(data, buf->mem + *read, size);",243dd9ad937d28c8e2a949c22fe6df1b2e77f463db77c851b23c35c527d1db07,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2467,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            if ((unsigned int)(*read) <= buf->size) {,31c5bcd92c07820fca9a7d97ed1661032eee4750900532a2183265450d808995,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2469,42,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data, buf->mem + *read, buf->size - (unsigned int)(*read));",df2ed0ee97bc2aadd9152c881b775e2db11f022cb47711a50373eed20a882c3a,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2469,76,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data, buf->mem + *read, buf->size - (unsigned int)(*read));",df2ed0ee97bc2aadd9152c881b775e2db11f022cb47711a50373eed20a882c3a,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2470,44,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data + buf->size - *read, buf->mem, size - buf->size + (unsigned int)(*read));",4f137b899868d1d10e512bf72d4f98c65167ff6759e61fe46ed8630b223d8901,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2470,95,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                memcpy(data + buf->size - *read, buf->mem, size - buf->size + (unsigned int)(*read));",4f137b899868d1d10e512bf72d4f98c65167ff6759e61fe46ed8630b223d8901,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2526,15,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (head->read < head->write) {,1f126bf9d5a12f41ae10f31c8660e6279e2a0386805205752f22c9fa5852a4c3,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2527,66,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, (size_t)(head->write - head->read));",906663172fdf42034d680e75f4a3b6b414eee7323c5250791b4ab193ca3ea3be,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2527,101,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, (size_t)(head->write - head->read));",906663172fdf42034d680e75f4a3b6b414eee7323c5250791b4ab193ca3ea3be,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2529,47,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        new_head->write = head->write - head->read;,e50ccc7588192f7818f831ab9c650cee3f4c6c808b062398a66c7dd644930978,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2533,66,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, buf->size - (uint32_t)(head->read));",097fb74999f2930464dcb326ad1c4eac6330dcc5c6eb0c37a4159eb8aa03da6b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2533,101,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, buf->size - (uint32_t)(head->read));",097fb74999f2930464dcb326ad1c4eac6330dcc5c6eb0c37a4159eb8aa03da6b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2534,68,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead) + buf->size - head->read, buf->mem, (size_t)head->write);",182783312888da08a39d715c8d345deff7f90ca347182b944237ea0107900275,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2536,66,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        new_head->write = (int)(buf->size) + head->write - head->read;,8aa643b5269746f5f81f52da1d5ef519147f7973e22b9c2aac734d459602c16c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2641,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    int write, read, count;",60022e902687f72edc59f59d958f7ad325774cc4b1b96586585639b6b8586e03,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2660,24,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (((unsigned int)read > buf->size) || ((unsigned int)write > buf->size)) {,00e182015a2f29eccecc4a4ffd049db610d69857d6de46509ad65d5855d75993,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2663,28,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                 __func__, read, write, buf->size);",b4f7b823934c9c47a4e90125ae38a2040eb1b66a569b898efdfadab2dee284a6,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2669,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (read > write),30d54f64a0efeddf66fe3e82611ef4634a16e1fa21fa6637e53d9d7051da79fd,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2671,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    else if (count && (write == read)),1fcd193c00fd4417190adbe520aa99d3df6ebc9c5bb2817e8ee7922e2e08addf,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2674,46,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        free_size = (int)buf->size - write + read;,30da572be6ac757ac80d58aaeafdaabce2f9c8c26adf521913a53a56b049235b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2689,13,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        if (read > write),30d54f64a0efeddf66fe3e82611ef4634a16e1fa21fa6637e53d9d7051da79fd,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2691,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        else if (count && (write == read)),1fcd193c00fd4417190adbe520aa99d3df6ebc9c5bb2817e8ee7922e2e08addf,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2694,45,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            free_size = buf->size - write + read;,8d9784e49a58f5b0d12bc1d41a596e1aa5afd889b06263d9391042b019995edb,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2699,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(head.head, DLT_BUFFER_HEAD, 4);",d9fbc9b0d580e168d63a2860fc42c281fe36d1a07776ed64034f5f8c31e463ab,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.7-CVE-2023-36321-TP.c,2727,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    int write, read, count;",60022e902687f72edc59f59d958f7ad325774cc4b1b96586585639b6b8586e03,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
